size,digits,algo,trial,elapsed,muls,adds
128,3,strassen,2,0.2667714999988675,2095488,2095488,,0,523268095727,"[[33364131, 30561778], [28349943, 26431432]]","{""ok"": true, ""elapsed"": 0.2667714999988675, ""muls"": 2095488, ""adds"": 2095488, ""sample"": [[33364131, 30561778], [28349943, 26431432]], ""checksum"": 523268095727}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2095488 digit adds: 2095488 time (s): 0.266771
"
128,8,schoolbook,0,0.27724809999926947,2097152,2097152,,0,5232141622098400198650,"[[326624683807908442, 335142693895979588], [329558244468825983, 349009648638971664]]","{""ok"": true, ""elapsed"": 0.27724809999926947, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[326624683807908442, 335142693895979588], [329558244468825983, 349009648638971664]], ""checksum"": 5232141622098400198650}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.277248
"
128,8,schoolbook,1,0.27355110000644345,2097152,2097152,,0,5287639570377191820377,"[[343027761930005094, 350082252380181629], [329384077009253069, 350417898970758082]]","{""ok"": true, ""elapsed"": 0.27355110000644345, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[343027761930005094, 350082252380181629], [329384077009253069, 350417898970758082]], ""checksum"": 5287639570377191820377}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.273551
"
128,8,schoolbook,2,0.26782019999518525,2097152,2097152,,0,5197367285691612653718,"[[314149978941758725, 327658134190167286], [337769491311588477, 344612043823111938]]","{""ok"": true, ""elapsed"": 0.26782019999518525, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[314149978941758725, 327658134190167286], [337769491311588477, 344612043823111938]], ""checksum"": 5197367285691612653718}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.267820
"
128,8,karatsuba,0,0.26635849999729544,2097152,2097152,,0,5209816626688214010955,"[[322378775398023140, 336444110484974539], [330347701472294367, 314492675628787913]]","{""ok"": true, ""elapsed"": 0.26635849999729544, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[322378775398023140, 336444110484974539], [330347701472294367, 314492675628787913]], ""checksum"": 5209816626688214010955}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.266358
"
128,8,karatsuba,1,0.2649074000073597,2097152,2097152,,0,5270505501395050450461,"[[265291228993292098, 261839092294359890], [330744840783011191, 349821998298646288]]","{""ok"": true, ""elapsed"": 0.2649074000073597, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[265291228993292098, 261839092294359890], [330744840783011191, 349821998298646288]], ""checksum"": 5270505501395050450461}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.264907
"
128,8,karatsuba,2,0.2664548000029754,2097152,2097152,,0,5274910468906143286439,"[[304599147886718337, 308295472467995949], [324369228578228222, 328756861483934160]]","{""ok"": true, ""elapsed"": 0.2664548000029754, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[304599147886718337, 308295472467995949], [324369228578228222, 328756861483934160]], ""checksum"": 5274910468906143286439}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.266455
"
128,8,strassen,0,0.2726619000022765,2097152,2097152,,0,5273462527802247804668,"[[341087804559079887, 371931527107211417], [320350223565884252, 351352947580511139]]","{""ok"": true, ""elapsed"": 0.2726619000022765, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[341087804559079887, 371931527107211417], [320350223565884252, 351352947580511139]], ""checksum"": 5273462527802247804668}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.272662
"
128,8,strassen,1,0.265052899994771,2097152,2097152,,0,5194946346161441405042,"[[311583079812310741, 322855833891925907], [316797739493207805, 330823325355458464]]","{""ok"": true, ""elapsed"": 0.265052899994771, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[311583079812310741, 322855833891925907], [316797739493207805, 330823325355458464]], ""checksum"": 5194946346161441405042}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.265053
"
128,8,strassen,2,0.2694413999997778,2097152,2097152,,0,5249197953422515199280,"[[310595739414050725, 301951442012166945], [347288866368921129, 329138925751204931]]","{""ok"": true, ""elapsed"": 0.2694413999997778, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[310595739414050725, 301951442012166945], [347288866368921129, 329138925751204931]], ""checksum"": 5249197953422515199280}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.269441
"
128,16,schoolbook,0,0.36071689998789225,2097152,2097152,,0,52182400923735119542910223150105984359,"[[2921818754182742242862977620365472, 2958799094517899772476106495271392], [3127348259372790336514784332307917, 3194440801350436473737977166356330]]","{""ok"": true, ""elapsed"": 0.36071689998789225, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[2921818754182742242862977620365472, 2958799094517899772476106495271392], [3127348259372790336514784332307917, 3194440801350436473737977166356330]], ""checksum"": 52182400923735119542910223150105984359}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.360717
"
128,16,schoolbook,1,0.3578216000023531,2097152,2097152,,0,52284625093581582682656587410079190003,"[[3584776484572044779719896149613482, 3093633978001630710374983208387929], [3674149185341492853654477940116708, 3196009075244583459539800008744206]]","{""ok"": true, ""elapsed"": 0.3578216000023531, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[3584776484572044779719896149613482, 3093633978001630710374983208387929], [3674149185341492853654477940116708, 3196009075244583459539800008744206]], ""checksum"": 52284625093581582682656587410079190003}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.357822
"
128,16,schoolbook,2,0.34988850000081584,2097152,2097152,,0,52308107375954799040912863244316883174,"[[2777097877946285034535767698880749, 2762929345952537477910121911275203], [2815420270723876046104169844986594, 2671567034626978254328644204913885]]","{""ok"": true, ""elapsed"": 0.34988850000081584, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[2777097877946285034535767698880749, 2762929345952537477910121911275203], [2815420270723876046104169844986594, 2671567034626978254328644204913885]], ""checksum"": 52308107375954799040912863244316883174}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.349889
"
128,16,karatsuba,0,0.3588568999985,2097152,2097152,,0,52196395601220739563657924115855664174,"[[3352714173279651303946138594391700, 3396074646808960403301848976098254], [2953650150400474559763630103011665, 3177059765654163608811452730881933]]","{""ok"": true, ""elapsed"": 0.3588568999985, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[3352714173279651303946138594391700, 3396074646808960403301848976098254], [2953650150400474559763630103011665, 3177059765654163608811452730881933]], ""checksum"": 52196395601220739563657924115855664174}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.358857
"
128,16,karatsuba,1,0.3528379000053974,2097152,2097152,,0,52584408861911416653528409293340080482,"[[3327658012917769324025831124334799, 3780236164101188910171948697619189], [3224999941947097701578920881557162, 3472471340888893536880642413614441]]","{""ok"": true, ""elapsed"": 0.3528379000053974, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[3327658012917769324025831124334799, 3780236164101188910171948697619189], [3224999941947097701578920881557162, 3472471340888893536880642413614441]], ""checksum"": 52584408861911416653528409293340080482}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.352838
"
128,16,karatsuba,2,0.36045979999471456,2097152,2097152,,0,51641360108149000604890053176879384644,"[[3115217249905035427762740869723769, 3108565751789613334810889326654671], [3359283497000086500266000649741616, 3514732532475171605486105038847918]]","{""ok"": true, ""elapsed"": 0.36045979999471456, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[3115217249905035427762740869723769, 3108565751789613334810889326654671], [3359283497000086500266000649741616, 3514732532475171605486105038847918]], ""checksum"": 51641360108149000604890053176879384644}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.360460
"
128,16,strassen,0,0.3516118999978062,2097152,2097152,,0,52025930903170220042089865973083387340,"[[2809526433753113980090068472188867, 3074003069745103686722858170780944], [3167955817642058370957273450260355, 3423554913732904729941754990009537]]","{""ok"": true, ""elapsed"": 0.3516118999978062, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[2809526433753113980090068472188867, 3074003069745103686722858170780944], [3167955817642058370957273450260355, 3423554913732904729941754990009537]], ""checksum"": 52025930903170220042089865973083387340}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.351612
"
128,16,strassen,1,0.34910920000402257,2097152,2097152,,0,52324885337849749576950878240779740743,"[[3578363572370037699472550264366720, 3536941274993861374415429043483252], [3014057676081179701392630861167869, 3272343521295949914808424812147121]]","{""ok"": true, ""elapsed"": 0.34910920000402257, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[3578363572370037699472550264366720, 3536941274993861374415429043483252], [3014057676081179701392630861167869, 3272343521295949914808424812147121]], ""checksum"": 52324885337849749576950878240779740743}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.349109
"
128,16,strassen,2,0.37266039999667555,2097152,2097152,,0,52172586164386295261362046576101908632,"[[3329997131345545667588379941298375, 3678384459378771832154925358374964], [3382864813611384861151594618479081, 3489545442317068748958057307473930]]","{""ok"": true, ""elapsed"": 0.37266039999667555, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[3329997131345545667588379941298375, 3678384459378771832154925358374964], [3382864813611384861151594618479081, 3489545442317068748958057307473930]], ""checksum"": 52172586164386295261362046576101908632}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.372660
"
256,3,schoolbook,0,1.8200485999986995,16759552,16759552,,0,4193067431420,"[[56638827, 60949086], [65045608, 66872418]]","{""ok"": true, ""elapsed"": 1.8200485999986995, ""muls"": 16759552, ""adds"": 16759552, ""sample"": [[56638827, 60949086], [65045608, 66872418]], ""checksum"": 4193067431420}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16759552 digit adds: 16759552 time (s): 1.820049
"
256,3,schoolbook,1,1.8321062000031816,16761856,16761856,,0,4175608280491,"[[64333017, 65101379], [65428070, 65303483]]","{""ok"": true, ""elapsed"": 1.8321062000031816, ""muls"": 16761856, ""adds"": 16761856, ""sample"": [[64333017, 65101379], [65428070, 65303483]], ""checksum"": 4175608280491}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16761856 digit adds: 16761856 time (s): 1.832106
"
256,3,schoolbook,2,1.941644599995925,16762368,16762368,,0,4171691414846,"[[64706497, 61260764], [68294501, 64738136]]","{""ok"": true, ""elapsed"": 1.941644599995925, ""muls"": 16762368, ""adds"": 16762368, ""sample"": [[64706497, 61260764], [68294501, 64738136]], ""checksum"": 4171691414846}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16762368 digit adds: 16762368 time (s): 1.941645
"
256,3,karatsuba,0,1.8698663000104716,16759552,16759552,,0,4175126043357,"[[58936866, 63290529], [65058783, 67973547]]","{""ok"": true, ""elapsed"": 1.8698663000104716, ""muls"": 16759552, ""adds"": 16759552, ""sample"": [[58936866, 63290529], [65058783, 67973547]], ""checksum"": 4175126043357}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16759552 digit adds: 16759552 time (s): 1.869866
"
256,3,karatsuba,1,1.8245431000104873,16758528,16758528,,0,4187426296537,"[[64196814, 68122413], [66483003, 67340094]]","{""ok"": true, ""elapsed"": 1.8245431000104873, ""muls"": 16758528, ""adds"": 16758528, ""sample"": [[64196814, 68122413], [66483003, 67340094]], ""checksum"": 4187426296537}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16758528 digit adds: 16758528 time (s): 1.824543
"
256,3,karatsuba,2,1.813948499999242,16761856,16761856,,0,4198918906700,"[[63334022, 60475452], [66375419, 63807554]]","{""ok"": true, ""elapsed"": 1.813948499999242, ""muls"": 16761856, ""adds"": 16761856, ""sample"": [[63334022, 60475452], [66375419, 63807554]], ""checksum"": 4198918906700}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16761856 digit adds: 16761856 time (s): 1.813948
"
256,3,strassen,0,1.8901021000056062,16762880,16762880,,0,4195707724319,"[[62006468, 64067533], [64649485, 67277331]]","{""ok"": true, ""elapsed"": 1.8901021000056062, ""muls"": 16762880, ""adds"": 16762880, ""sample"": [[62006468, 64067533], [64649485, 67277331]], ""checksum"": 4195707724319}
","[decimal_gemm] STRASSEN result shape: 256x256
[decimal_gemm]   digit muls: 16762880 digit adds: 16762880 time (s): 1.890102
"
256,3,strassen,1,1.8614486000005854,16758784,16758784,,0,4188970634063,"[[59875963, 57342820], [69732960, 62186457]]","{""ok"": true, ""elapsed"": 1.8614486000005854, ""muls"": 16758784, ""adds"": 16758784, ""sample"": [[59875963, 57342820], [69732960, 62186457]], ""checksum"": 4188970634063}
","[decimal_gemm] STRASSEN result shape: 256x256
[decimal_gemm]   digit muls: 16758784 digit adds: 16758784 time (s): 1.861449
"
256,3,strassen,2,1.852926599996863,16758272,16758272,,0,4194835693916,"[[66289534, 64507833], [62448087, 61686085]]","{""ok"": true, ""elapsed"": 1.852926599996863, ""muls"": 16758272, ""adds"": 16758272, ""sample"": [[66289534, 64507833], [62448087, 61686085]], ""checksum"": 4194835693916}
","[decimal_gemm] STRASSEN result shape: 256x256
[decimal_gemm]   digit muls: 16758272 digit adds: 16758272 time (s): 1.852927
"
256,8,schoolbook,0,2.1032179000030737,16777216,16777216,,0,41760891325564497085370,"[[605349167745222068, 635344616787376490], [657200535014588446, 628773407564828340]]","{""ok"": true, ""elapsed"": 2.1032179000030737, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[605349167745222068, 635344616787376490], [657200535014588446, 628773407564828340]], ""checksum"": 41760891325564497085370}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 2.103218
"
256,8,schoolbook,1,1.9455177999916486,16777216,16777216,,0,42084163645941805016547,"[[691411122780168953, 641824980450759260], [655168906310163403, 616359176554975119]]","{""ok"": true, ""elapsed"": 1.9455177999916486, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[691411122780168953, 641824980450759260], [655168906310163403, 616359176554975119]], ""checksum"": 42084163645941805016547}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 1.945518
"
256,8,schoolbook,2,1.955057700004545,16777216,16777216,,0,42106506919425058972635,"[[639406397900979899, 623256456436096314], [670288488985640146, 616194418491017354]]","{""ok"": true, ""elapsed"": 1.955057700004545, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[639406397900979899, 623256456436096314], [670288488985640146, 616194418491017354]], ""checksum"": 42106506919425058972635}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 1.955058
"
256,8,karatsuba,0,1.9518734000012046,16777216,16777216,,0,41898317140521986444827,"[[656491758050932081, 582712145054919510], [618394131323976082, 572408674165304696]]","{""ok"": true, ""elapsed"": 1.9518734000012046, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[656491758050932081, 582712145054919510], [618394131323976082, 572408674165304696]], ""checksum"": 41898317140521986444827}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 1.951873
"
256,8,karatsuba,1,1.9790045999980066,16777216,16777216,,0,41912281444118240501455,"[[683592013001446933, 592420554600327448], [698217223085187357, 657723778768942803]]","{""ok"": true, ""elapsed"": 1.9790045999980066, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[683592013001446933, 592420554600327448], [698217223085187357, 657723778768942803]], ""checksum"": 41912281444118240501455}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 1.979005
"
